variant,h,steps,newton_tolerance,all_solves_converged,total_newton_iterations,max_J0_inverse_norm_M0,max_J0_condition_number,max_Jh_inverse_norm,max_CJ_ratio,max_neumann_margin_M0_delta,max_Jh_inverse_over_J0_inverse,implied_h0,weighted_norm_max_CJ_ratio,weighted_norm_max_neumann_margin,weighted_norm_implied_h0,equilibrated_max_J0_inverse_norm,equilibrated_max_J0_condition_number,equilibrated_max_neumann_margin,equilibrated_implied_h0,dominant_block_of_jacobian_difference,dominant_block_max_entry_ratio,next_block_max_entry_ratio,max_h0_root_endpoint_deviation,max_lifted_predictor_distance,max_implemented_predictor_distance,max_implemented_over_lifted_predictor_distance,max_first_newton_contraction_from_implemented_predictor,h_le_implied_h0,h_le_weighted_norm_implied_h0,neumann_condition_met,weighted_norm_neumann_condition_met,first_newton_step_contracts_from_implemented_predictor,inverse_bound_observed
cylindrical_smooth,0.04,2,1e-13,True,10,18.216277607757636,271.976253033976,28.23326324441239,746.9896726715352,544.2948499005078,1.5498920170380415,3.6744790077759915e-05,509.5372029983295,20.38148811993318,0.0009812826169665167,10.487500394666485,19.649702587358465,24.813334073655895,0.0008060182456993488,dynxv,432.0013019420371,82.17002422494897,4.3827953692345295e-13,3.234444825298235,50.168894783750595,15.510821019840623,1.1222367584753767,False,False,False,False,False,True
cylindrical_smooth,0.02,4,1e-13,True,20,24.271169223565273,777.3760708350418,28.873551139471598,821.9846049220615,299.4699311778369,1.2587118889355402,2.5061994043649998e-05,563.220800782847,11.264416015656941,0.0008877513034053901,12.273072839637658,22.78846471507371,13.629365861428752,0.0007337098513365251,dynxv,478.93901681303265,91.07881955758418,2.532368183327506e-14,2.108121480463211,50.29821788682254,23.859259702515182,1.1599772880313364,False,False,False,False,False,True
cylindrical_smooth,0.01,8,1e-13,True,40,28.391631409817865,1162.2883058719578,28.9299050466311,964.433364357475,200.96193873718104,1.180816234150941,1.8260279881917496e-05,654.4523453564985,6.544523453564985,0.0007639975676573303,14.770711283381377,27.498456858172688,5.781308943110871,0.0008648560471687134,dynxv,560.177560094834,106.61590904938744,1.840194663316197e-14,1.069141878260236,50.356991191476574,47.10038229296576,1.180539175531442,False,False,False,False,False,True
cylindrical_smooth_frictionless,0.04,2,1e-13,True,8,12.915384294915636,196.1127481097427,13.281280034218478,26.223811865624068,13.547624316884137,1.0283302247109196,0.0014762735910143591,34.13932773630714,1.3655731094522856,0.014645865433028154,10.036943416363691,17.83314455149753,4.607195706667637,0.004341035474367965,wblkxw,15.021375402833053,9.904653842327237,4.4375614294267507e-13,1.0615312951097367,50.66479065033049,47.7280235483712,1.0879832905123488,False,False,False,False,False,True
cylindrical_smooth_frictionless,0.02,4,1e-13,True,16,13.078781231429383,198.8855852360749,13.313487079037031,31.242237238095438,8.172207720349336,1.0179455442716352,0.0012236595473582175,35.50141921509297,0.7100283843018594,0.014083943995890491,10.036943416363165,17.917331269839416,2.6269473703300643,0.003806699788866933,wblkxw,18.337301740419782,9.974270863513135,1.9317880628477724e-14,0.5930082391331477,50.740044580248934,85.56381046985135,1.1260770292556301,False,False,False,False,False,True
cylindrical_smooth_frictionless,0.01,8,1e-13,True,32,13.198883097708663,200.96191687355682,13.331039955179783,33.80432681270716,4.461793577976603,1.010012730357015,0.0011206255763780695,36.45524804382257,0.36455248043822575,0.013715446385084361,10.049325806146587,17.968971561059874,1.3136956968814084,0.003806056464879603,wblkxw,19.990996382230062,10.014628511401435,1.5154544286133387e-14,0.31339475056359073,50.77608084231031,162.019563987583,1.1471238893547475,False,True,False,True,False,True
